contractid,org_name,org_type,plan_type,partial,eghp,ssa,fips,county,state,notes
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11885,13273,Terrell,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11890,13275,Thomas,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11900,13277,Tift,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11901,13279,Toombs,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11902,13281,Towns,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11903,13283,Treutlen,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11910,13285,Troup,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11911,13287,Turner,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11912,13289,Twiggs,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11913,13291,Union,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11921,13295,Walker,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11930,13297,Walton,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11940,13299,Ware,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11941,13301,Warren,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11960,13305,Wayne,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11961,13307,Webster,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11962,13309,Wheeler,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11963,13311,White,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11970,13313,Whitfield,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11971,13315,Wilcox,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11972,13317,Wilkes,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11973,13319,Wilkinson,GA,
H2228,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,NA,11980,13321,Worth,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11000,13001,Appling,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11020,13007,Baker,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11030,13009,Baldwin,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11040,13011,Banks,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11050,13013,Barrow,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11060,13015,Bartow,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11090,13021,Bibb,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11130,13029,Bryan,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11150,13033,Burke,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11160,13035,Butts,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11161,13037,Calhoun,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11170,13039,Camden,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11190,13045,Carroll,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11200,13047,Catoosa,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11220,13051,Chatham,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11230,13053,Chattahoochee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11240,13055,Chattooga,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11250,13057,Cherokee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11260,13059,Clarke,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11270,13061,Clay,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11280,13063,Clayton,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11290,13067,Cobb,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11291,13069,Coffee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11300,13071,Colquitt,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11310,13073,Columbia,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11320,13077,Coweta,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11330,13079,Crawford,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11340,13081,Crisp,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11341,13083,Dade,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11350,13085,Dawson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11370,13089,DeKalb,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11381,13093,Dooly,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11390,13095,Dougherty,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11400,13097,Douglas,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11421,13103,Effingham,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11430,13105,Elbert,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11440,13107,Emanuel,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11441,13109,Evans,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11450,13111,Fannin,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11451,13113,Fayette,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11460,13115,Floyd,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11461,13117,Forsyth,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11462,13119,Franklin,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11470,13121,Fulton,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11471,13123,Gilmer,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11480,13125,Glascock,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11490,13127,Glynn,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11500,13129,Gordon,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11520,13133,Greene,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11530,13135,Gwinnett,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11540,13137,Habersham,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11550,13139,Hall,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11560,13141,Hancock,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11570,13143,Haralson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11580,13145,Harris,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11581,13147,Hart,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11590,13149,Heard,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11591,13151,Henry,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11600,13153,Houston,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11601,13155,Irwin,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11610,13157,Jackson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11611,13159,Jasper,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11620,13163,Jefferson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11640,13167,Johnson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11650,13169,Jones,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11651,13171,Lamar,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11660,13175,Laurens,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11670,13177,Lee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11680,13179,Liberty,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11690,13181,Lincoln,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11701,13187,Lumpkin,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11702,13189,McDuffie,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11703,13191,McIntosh,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11710,13193,Macon,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11720,13195,Madison,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11730,13197,Marion,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11740,13199,Meriwether,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11760,13207,Monroe,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11771,13211,Morgan,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11772,13213,Murray,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11780,13215,Muscogee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11790,13217,Newton,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11800,13219,Oconee,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11801,13221,Oglethorpe,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11810,13223,Paulding,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11811,13225,Peach,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11812,13227,Pickens,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11820,13229,Pierce,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11821,13231,Pike,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11830,13233,Polk,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11832,13237,Putnam,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11833,13239,Quitman,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11834,13241,Rabun,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11835,13243,Randolph,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11840,13245,Richmond,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11841,13247,Rockdale,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11842,13249,Schley,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11850,13251,Screven,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11860,13255,Spalding,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11861,13257,Stephens,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11862,13259,Stewart,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11870,13261,Sumter,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11880,13263,Talbot,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11881,13265,Taliaferro,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11882,13267,Tattnall,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11883,13269,Taylor,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11885,13273,Terrell,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11900,13277,Tift,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11901,13279,Toombs,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11902,13281,Towns,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11903,13283,Treutlen,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11910,13285,Troup,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11911,13287,Turner,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11912,13289,Twiggs,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11913,13291,Union,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11920,13293,Upson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11921,13295,Walker,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11930,13297,Walton,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11940,13299,Ware,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11941,13301,Warren,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11950,13303,Washington,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11960,13305,Wayne,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11961,13307,Webster,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11963,13311,White,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11972,13317,Wilkes,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11973,13319,Wilkinson,GA,
H2293,SILVERSCRIPT INSURANCE COMPANY,Local CCP,Local PPO,NA,,11980,13321,Worth,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11000,13001,Appling,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11010,13003,Atkinson,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11011,13005,Bacon,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11020,13007,Baker,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11030,13009,Baldwin,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11040,13011,Banks,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11050,13013,Barrow,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11060,13015,Bartow,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11070,13017,Ben Hill,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11080,13019,Berrien,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11090,13021,Bibb,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11100,13023,Bleckley,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11110,13025,Brantley,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11120,13027,Brooks,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11130,13029,Bryan,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11140,13031,Bulloch,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11150,13033,Burke,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11160,13035,Butts,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11161,13037,Calhoun,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11170,13039,Camden,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11180,13043,Candler,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11200,13047,Catoosa,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11210,13049,Charlton,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11220,13051,Chatham,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11230,13053,Chattahoochee,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11240,13055,Chattooga,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11250,13057,Cherokee,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11260,13059,Clarke,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11270,13061,Clay,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11280,13063,Clayton,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11281,13065,Clinch,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11290,13067,Cobb,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11291,13069,Coffee,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11300,13071,Colquitt,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11310,13073,Columbia,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11311,13075,Cook,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11320,13077,Coweta,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11330,13079,Crawford,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11340,13081,Crisp,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11341,13083,Dade,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11350,13085,Dawson,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11360,13087,Decatur,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11370,13089,DeKalb,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11380,13091,Dodge,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11381,13093,Dooly,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11400,13097,Douglas,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11410,13099,Early,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11420,13101,Echols,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11421,13103,Effingham,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11430,13105,Elbert,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11440,13107,Emanuel,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11441,13109,Evans,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11450,13111,Fannin,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11451,13113,Fayette,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11460,13115,Floyd,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11461,13117,Forsyth,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11462,13119,Franklin,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11470,13121,Fulton,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11471,13123,Gilmer,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11480,13125,Glascock,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11500,13129,Gordon,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11510,13131,Grady,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11520,13133,Greene,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11530,13135,Gwinnett,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11540,13137,Habersham,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11550,13139,Hall,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11560,13141,Hancock,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11570,13143,Haralson,GA,
H3256,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,Local CCP,Local PPO,NA,,11580,13145,Harris,GA,
