contractid,planid,ssa,fips,state,county,enrollment
H4141,3,11840,13245,GA,Richmond,1029
H4141,3,11841,13247,GA,Rockdale,278
H4141,3,11860,13255,GA,Spalding,97
H4141,3,11861,13257,GA,Stephens,38
H4141,3,11862,13259,GA,Stewart,48
H4141,3,11870,13261,GA,Sumter,136
H4141,3,11880,13263,GA,Talbot,47
H4141,3,11883,13269,GA,Taylor,15
H4141,3,11885,13273,GA,Terrell,82
H4141,3,11910,13285,GA,Troup,425
H4141,3,11912,13289,GA,Twiggs,73
H4141,3,11920,13293,GA,Upson,31
H4141,3,11930,13297,GA,Walton,331
H4141,3,11950,13303,GA,Washington,11
H4141,3,11961,13307,GA,Webster,13
H4141,3,11972,13317,GA,Wilkes,29
H4141,3,11973,13319,GA,Wilkinson,16
H4141,3,11980,13321,GA,Worth,68
H4141,15,11280,13063,GA,Clayton,3461
H4141,15,11290,13067,GA,Cobb,25
H4141,15,11370,13089,GA,DeKalb,6879
H4141,15,11461,13117,GA,Forsyth,12
H4141,15,11470,13121,GA,Fulton,6965
H4141,15,11530,13135,GA,Gwinnett,5808
H4141,15,11591,13151,GA,Henry,3179
H4141,15,11841,13247,GA,Rockdale,24
H4141,15,11860,13255,GA,Spalding,11
H4141,15,11930,13297,GA,Walton,21
H4141,17,11020,13007,GA,Baker,22
H4141,17,11030,13009,GA,Baldwin,51
H4141,17,11050,13013,GA,Barrow,471
H4141,17,11060,13015,GA,Bartow,653
H4141,17,11090,13021,GA,Bibb,1920
H4141,17,11130,13029,GA,Bryan,174
H4141,17,11140,13031,GA,Bulloch,82
H4141,17,11150,13033,GA,Burke,423
H4141,17,11160,13035,GA,Butts,11
H4141,17,11220,13051,GA,Chatham,1371
H4141,17,11230,13053,GA,Chattahoochee,38
H4141,17,11250,13057,GA,Cherokee,1284
H4141,17,11260,13059,GA,Clarke,1116
H4141,17,11280,13063,GA,Clayton,157
H4141,17,11290,13067,GA,Cobb,2029
H4141,17,11310,13073,GA,Columbia,1130
H4141,17,11320,13077,GA,Coweta,1461
H4141,17,11330,13079,GA,Crawford,239
H4141,17,11370,13089,GA,DeKalb,434
H4141,17,11390,13095,GA,Dougherty,540
H4141,17,11400,13097,GA,Douglas,484
H4141,17,11421,13103,GA,Effingham,386
H4141,17,11430,13105,GA,Elbert,480
H4141,17,11451,13113,GA,Fayette,1010
H4141,17,11460,13115,GA,Floyd,748
H4141,17,11461,13117,GA,Forsyth,738
H4141,17,11470,13121,GA,Fulton,494
H4141,17,11520,13133,GA,Greene,389
H4141,17,11530,13135,GA,Gwinnett,402
H4141,17,11550,13139,GA,Hall,330
H4141,17,11560,13141,GA,Hancock,23
H4141,17,11580,13145,GA,Harris,265
H4141,17,11591,13151,GA,Henry,165
H4141,17,11600,13153,GA,Houston,1074
H4141,17,11610,13157,GA,Jackson,307
H4141,17,11620,13163,GA,Jefferson,29
H4141,17,11650,13169,GA,Jones,437
H4141,17,11660,13175,GA,Laurens,60
H4141,17,11670,13177,GA,Lee,117
H4141,17,11680,13179,GA,Liberty,266
H4141,17,11690,13181,GA,Lincoln,19
H4141,17,11702,13189,GA,McDuffie,382
H4141,17,11720,13195,GA,Madison,548
H4141,17,11730,13197,GA,Marion,96
H4141,17,11740,13199,GA,Meriwether,317
H4141,17,11760,13207,GA,Monroe,206
H4141,17,11771,13211,GA,Morgan,454
H4141,17,11780,13215,GA,Muscogee,1454
H4141,17,11790,13217,GA,Newton,766
H4141,17,11800,13219,GA,Oconee,332
H4141,17,11801,13221,GA,Oglethorpe,303
H4141,17,11810,13223,GA,Paulding,582
H4141,17,11811,13225,GA,Peach,280
H4141,17,11812,13227,GA,Pickens,448
H4141,17,11832,13237,GA,Putnam,553
H4141,17,11840,13245,GA,Richmond,1929
H4141,17,11841,13247,GA,Rockdale,545
H4141,17,11860,13255,GA,Spalding,30
H4141,17,11862,13259,GA,Stewart,55
H4141,17,11870,13261,GA,Sumter,128
H4141,17,11880,13263,GA,Talbot,106
H4141,17,11885,13273,GA,Terrell,74
H4141,17,11910,13285,GA,Troup,609
H4141,17,11912,13289,GA,Twiggs,180
H4141,17,11930,13297,GA,Walton,475
H4141,17,11941,13301,GA,Warren,13
H4141,17,11950,13303,GA,Washington,27
H4141,17,11961,13307,GA,Webster,36
H4141,17,11972,13317,GA,Wilkes,12
H4141,17,11973,13319,GA,Wilkinson,18
H4141,17,11980,13321,GA,Worth,78
H4513,30,11200,13047,GA,Catoosa,1050
H4513,30,11341,13083,GA,Dade,326
H4513,30,11921,13295,GA,Walker,2232
H5141,26,11130,13029,GA,Bryan,50
H5141,26,11140,13031,GA,Bulloch,159
H5141,26,11220,13051,GA,Chatham,768
H5141,26,11421,13103,GA,Effingham,107
H5141,26,11680,13179,GA,Liberty,51
H5141,45,11130,13029,GA,Bryan,11
H5141,45,11140,13031,GA,Bulloch,18
H5141,45,11220,13051,GA,Chatham,79
H5141,45,11421,13103,GA,Effingham,21
H5141,46,11000,13001,GA,Appling,47
H5141,46,11010,13003,GA,Atkinson,11
H5141,46,11020,13007,GA,Baker,13
H5141,46,11030,13009,GA,Baldwin,45
H5141,46,11040,13011,GA,Banks,11
H5141,46,11050,13013,GA,Barrow,23
H5141,46,11070,13017,GA,Ben Hill,20
H5141,46,11080,13019,GA,Berrien,11
H5141,46,11100,13023,GA,Bleckley,16
H5141,46,11110,13025,GA,Brantley,12
H5141,46,11120,13027,GA,Brooks,18
H5141,46,11160,13035,GA,Butts,18
H5141,46,11161,13037,GA,Calhoun,20
H5141,46,11180,13043,GA,Candler,17
H5141,46,11190,13045,GA,Carroll,64
H5141,46,11200,13047,GA,Catoosa,59
H5141,46,11240,13055,GA,Chattooga,16
H5141,46,11260,13059,GA,Clarke,14
H5141,46,11280,13063,GA,Clayton,120
H5141,46,11291,13069,GA,Coffee,80
H5141,46,11300,13071,GA,Colquitt,64
H5141,46,11310,13073,GA,Columbia,22
H5141,46,11311,13075,GA,Cook,14
H5141,46,11320,13077,GA,Coweta,140
H5141,46,11330,13079,GA,Crawford,20
H5141,46,11340,13081,GA,Crisp,23
H5141,46,11341,13083,GA,Dade,18
H5141,46,11360,13087,GA,Decatur,42
H5141,46,11370,13089,GA,DeKalb,240
H5141,46,11380,13091,GA,Dodge,42
H5141,46,11381,13093,GA,Dooly,19
H5141,46,11390,13095,GA,Dougherty,509
H5141,46,11400,13097,GA,Douglas,137
H5141,46,11440,13107,GA,Emanuel,17
H5141,46,11441,13109,GA,Evans,31
H5141,46,11450,13111,GA,Fannin,22
H5141,46,11451,13113,GA,Fayette,73
H5141,46,11461,13117,GA,Forsyth,94
H5141,46,11470,13121,GA,Fulton,255
H5141,46,11471,13123,GA,Gilmer,24
H5141,46,11510,13131,GA,Grady,35
H5141,46,11540,13137,GA,Habersham,13
H5141,46,11550,13139,GA,Hall,35
H5141,46,11560,13141,GA,Hancock,11
H5141,46,11570,13143,GA,Haralson,17
H5141,46,11580,13145,GA,Harris,12
H5141,46,11581,13147,GA,Hart,30
H5141,46,11590,13149,GA,Heard,13
H5141,46,11600,13153,GA,Houston,137
H5141,46,11601,13155,GA,Irwin,11
H5141,46,11610,13157,GA,Jackson,26
H5141,46,11611,13159,GA,Jasper,19
H5141,46,11612,13161,GA,Jeff Davis,44
H5141,46,11640,13167,GA,Johnson,11
H5141,46,11650,13169,GA,Jones,58
H5141,46,11651,13171,GA,Lamar,21
H5141,46,11660,13175,GA,Laurens,49
H5141,46,11670,13177,GA,Lee,138
H5141,46,11710,13193,GA,Macon,44
H5141,46,11730,13197,GA,Marion,18
H5141,46,11740,13199,GA,Meriwether,37
H5141,46,11750,13205,GA,Mitchell,127
H5141,46,11760,13207,GA,Monroe,35
H5141,46,11771,13211,GA,Morgan,14
H5141,46,11772,13213,GA,Murray,13
H5141,46,11780,13215,GA,Muscogee,58
H5141,46,11790,13217,GA,Newton,133
H5141,46,11811,13225,GA,Peach,37
H5141,46,11812,13227,GA,Pickens,32
H5141,46,11820,13229,GA,Pierce,23
H5141,46,11821,13231,GA,Pike,20
H5141,46,11830,13233,GA,Polk,15
H5141,46,11831,13235,GA,Pulaski,19
H5141,46,11832,13237,GA,Putnam,30
H5141,46,11835,13243,GA,Randolph,24
H5141,46,11840,13245,GA,Richmond,53
H5141,46,11842,13249,GA,Schley,24
H5141,46,11850,13251,GA,Screven,23
H5141,46,11860,13255,GA,Spalding,21
H5141,46,11870,13261,GA,Sumter,194
H5141,46,11882,13267,GA,Tattnall,15
H5141,46,11883,13269,GA,Taylor,14
H5141,46,11884,13271,GA,Telfair,20
H5141,46,11885,13273,GA,Terrell,62
H5141,46,11890,13275,GA,Thomas,80
H5141,46,11900,13277,GA,Tift,46
H5141,46,11910,13285,GA,Troup,40
H5141,46,11911,13287,GA,Turner,19
H5141,46,11912,13289,GA,Twiggs,25
H5141,46,11920,13293,GA,Upson,29
H5141,46,11930,13297,GA,Walton,48
H5141,46,11940,13299,GA,Ware,91
H5141,46,11950,13303,GA,Washington,13
H5141,46,11960,13305,GA,Wayne,30
H5141,46,11961,13307,GA,Webster,15
H5141,46,11962,13309,GA,Wheeler,12
H5141,46,11971,13315,GA,Wilcox,19
H5141,46,11980,13321,GA,Worth,112
H5141,47,11000,13001,GA,Appling,12
H5141,47,11190,13045,GA,Carroll,16
H5141,47,11200,13047,GA,Catoosa,35
H5141,47,11240,13055,GA,Chattooga,15
H5141,47,11280,13063,GA,Clayton,29
H5141,47,11291,13069,GA,Coffee,18
H5141,47,11300,13071,GA,Colquitt,17
H5141,47,11320,13077,GA,Coweta,24
H5141,47,11340,13081,GA,Crisp,11
H5141,47,11341,13083,GA,Dade,24
H5141,47,11360,13087,GA,Decatur,20
H5141,47,11370,13089,GA,DeKalb,53
H5141,47,11380,13091,GA,Dodge,22
H5141,47,11390,13095,GA,Dougherty,202
H5141,47,11400,13097,GA,Douglas,39
H5141,47,11461,13117,GA,Forsyth,14
H5141,47,11470,13121,GA,Fulton,61
H5141,47,11550,13139,GA,Hall,13
H5141,47,11581,13147,GA,Hart,15
H5141,47,11600,13153,GA,Houston,33
H5141,47,11610,13157,GA,Jackson,11
H5141,47,11612,13161,GA,Jeff Davis,14
H5141,47,11660,13175,GA,Laurens,27
H5141,47,11670,13177,GA,Lee,21
H5141,47,11750,13205,GA,Mitchell,26
H5141,47,11760,13207,GA,Monroe,14
H5141,47,11790,13217,GA,Newton,14
H5141,47,11811,13225,GA,Peach,15
H5141,47,11831,13235,GA,Pulaski,12
H5141,47,11840,13245,GA,Richmond,11
H5141,47,11850,13251,GA,Screven,12
H5141,47,11860,13255,GA,Spalding,12
H5141,47,11870,13261,GA,Sumter,70
H5141,47,11885,13273,GA,Terrell,27
H5141,47,11890,13275,GA,Thomas,33
H5141,47,11900,13277,GA,Tift,17
H5141,47,11910,13285,GA,Troup,14
H5141,47,11940,13299,GA,Ware,23
H5141,47,11960,13305,GA,Wayne,11
H5141,47,11961,13307,GA,Webster,12
H5141,47,11980,13321,GA,Worth,29
H5141,48,11060,13015,GA,Bartow,74
H5141,48,11090,13021,GA,Bibb,235
H5141,48,11250,13057,GA,Cherokee,309
H5141,48,11290,13067,GA,Cobb,764
H5141,48,11530,13135,GA,Gwinnett,295
H5141,48,11591,13151,GA,Henry,149
H5141,48,11810,13223,GA,Paulding,236
H5141,48,11841,13247,GA,Rockdale,200
H5141,49,11060,13015,GA,Bartow,16
H5141,49,11090,13021,GA,Bibb,47
H5141,49,11250,13057,GA,Cherokee,26
H5141,49,11290,13067,GA,Cobb,84
H5141,49,11530,13135,GA,Gwinnett,35
H5141,49,11591,13151,GA,Henry,20
H5141,49,11810,13223,GA,Paulding,29
H5141,49,11841,13247,GA,Rockdale,21
H5216,71,11290,13067,GA,Cobb,358
H5216,71,11400,13097,GA,Douglas,67
H5216,71,11810,13223,GA,Paulding,89
H5216,73,11060,13015,GA,Bartow,238
H5216,73,11190,13045,GA,Carroll,313
H5216,73,11250,13057,GA,Cherokee,385
H5216,73,11280,13063,GA,Clayton,122
H5216,73,11290,13067,GA,Cobb,932
H5216,73,11320,13077,GA,Coweta,162
H5216,73,11350,13085,GA,Dawson,42
H5216,73,11370,13089,GA,DeKalb,393
H5216,73,11400,13097,GA,Douglas,193
H5216,73,11451,13113,GA,Fayette,85
H5216,73,11460,13115,GA,Floyd,107
H5216,73,11461,13117,GA,Forsyth,166
H5216,73,11470,13121,GA,Fulton,588
H5216,73,11530,13135,GA,Gwinnett,444
H5216,73,11570,13143,GA,Haralson,74
H5216,73,11591,13151,GA,Henry,146
H5216,73,11740,13199,GA,Meriwether,38
H5216,73,11790,13217,GA,Newton,153
H5216,73,11810,13223,GA,Paulding,206
H5216,73,11812,13227,GA,Pickens,51
H5216,73,11841,13247,GA,Rockdale,104
H5216,73,11930,13297,GA,Walton,175
H5216,142,11030,13009,GA,Baldwin,28
H5216,142,11130,13029,GA,Bryan,66
H5216,142,11140,13031,GA,Bulloch,119
H5216,142,11150,13033,GA,Burke,48
H5216,142,11170,13039,GA,Camden,95
H5216,142,11220,13051,GA,Chatham,538
H5216,142,11260,13059,GA,Clarke,202
H5216,142,11310,13073,GA,Columbia,150
H5216,142,11421,13103,GA,Effingham,123
H5216,142,11430,13105,GA,Elbert,23
H5216,142,11441,13109,GA,Evans,29
H5216,142,11462,13119,GA,Franklin,52
H5216,142,11490,13127,GA,Glynn,219
H5216,142,11520,13133,GA,Greene,58
H5216,142,11540,13137,GA,Habersham,42
H5216,142,11560,13141,GA,Hancock,25
H5216,142,11580,13145,GA,Harris,69
H5216,142,11581,13147,GA,Hart,72
H5216,142,11610,13157,GA,Jackson,161
H5216,142,11620,13163,GA,Jefferson,55
H5216,142,11701,13187,GA,Lumpkin,40
H5216,142,11702,13189,GA,McDuffie,20
H5216,142,11703,13191,GA,McIntosh,21
H5216,142,11720,13195,GA,Madison,85
H5216,142,11771,13211,GA,Morgan,60
H5216,142,11780,13215,GA,Muscogee,219
H5216,142,11800,13219,GA,Oconee,103
H5216,142,11801,13221,GA,Oglethorpe,40
H5216,142,11834,13241,GA,Rabun,51
H5216,142,11840,13245,GA,Richmond,182
H5216,142,11850,13251,GA,Screven,59
H5216,142,11861,13257,GA,Stephens,16
H5216,142,11880,13263,GA,Talbot,25
H5216,142,11881,13265,GA,Taliaferro,16
H5216,142,11902,13281,GA,Towns,53
H5216,142,11913,13291,GA,Union,99
H5216,142,11941,13301,GA,Warren,19
H5216,142,11950,13303,GA,Washington,46
H5216,142,11972,13317,GA,Wilkes,52
H5216,143,11050,13013,GA,Barrow,268
H5216,143,11461,13117,GA,Forsyth,35
H5216,143,11530,13135,GA,Gwinnett,78
H5216,143,11550,13139,GA,Hall,1156
H5216,143,11610,13157,GA,Jackson,322
H5216,154,11000,13001,GA,Appling,27
H5216,154,11010,13003,GA,Atkinson,15
H5216,154,11011,13005,GA,Bacon,21
H5216,154,11030,13009,GA,Baldwin,65
H5216,154,11040,13011,GA,Banks,28
H5216,154,11050,13013,GA,Barrow,34
H5216,154,11060,13015,GA,Bartow,87
H5216,154,11070,13017,GA,Ben Hill,39
H5216,154,11080,13019,GA,Berrien,35
H5216,154,11090,13021,GA,Bibb,89
H5216,154,11100,13023,GA,Bleckley,16
H5216,154,11110,13025,GA,Brantley,61
H5216,154,11120,13027,GA,Brooks,44
H5216,154,11130,13029,GA,Bryan,16
H5216,154,11140,13031,GA,Bulloch,73
H5216,154,11150,13033,GA,Burke,28
H5216,154,11160,13035,GA,Butts,17
H5216,154,11161,13037,GA,Calhoun,18
H5216,154,11170,13039,GA,Camden,88
H5216,154,11180,13043,GA,Candler,39
H5216,154,11190,13045,GA,Carroll,217
H5216,154,11200,13047,GA,Catoosa,118
H5216,154,11210,13049,GA,Charlton,31
H5216,154,11220,13051,GA,Chatham,123
H5216,154,11240,13055,GA,Chattooga,47
H5216,154,11250,13057,GA,Cherokee,218
H5216,154,11260,13059,GA,Clarke,73
H5216,154,11280,13063,GA,Clayton,79
H5216,154,11281,13065,GA,Clinch,17
H5216,154,11290,13067,GA,Cobb,857
H5216,154,11291,13069,GA,Coffee,41
H5216,154,11300,13071,GA,Colquitt,60
H5216,154,11310,13073,GA,Columbia,68
H5216,154,11311,13075,GA,Cook,25
H5216,154,11320,13077,GA,Coweta,71
H5216,154,11330,13079,GA,Crawford,17
H5216,154,11340,13081,GA,Crisp,22
H5216,154,11341,13083,GA,Dade,40
H5216,154,11350,13085,GA,Dawson,23
H5216,154,11360,13087,GA,Decatur,65
H5216,154,11370,13089,GA,DeKalb,223
H5216,154,11380,13091,GA,Dodge,29
H5216,154,11381,13093,GA,Dooly,12
H5216,154,11390,13095,GA,Dougherty,94
H5216,154,11400,13097,GA,Douglas,128
H5216,154,11410,13099,GA,Early,46
H5216,154,11421,13103,GA,Effingham,31
H5216,154,11430,13105,GA,Elbert,31
H5216,154,11440,13107,GA,Emanuel,24
H5216,154,11441,13109,GA,Evans,27
H5216,154,11450,13111,GA,Fannin,80
H5216,154,11451,13113,GA,Fayette,33
H5216,154,11460,13115,GA,Floyd,78
H5216,154,11461,13117,GA,Forsyth,73
H5216,154,11462,13119,GA,Franklin,36
H5216,154,11470,13121,GA,Fulton,223
H5216,154,11471,13123,GA,Gilmer,79
H5216,154,11490,13127,GA,Glynn,147
H5216,154,11500,13129,GA,Gordon,78
H5216,154,11510,13131,GA,Grady,48
H5216,154,11520,13133,GA,Greene,33
H5216,154,11530,13135,GA,Gwinnett,171
H5216,154,11540,13137,GA,Habersham,72
H5216,154,11550,13139,GA,Hall,101
H5216,154,11560,13141,GA,Hancock,22
H5216,154,11570,13143,GA,Haralson,49
H5216,154,11580,13145,GA,Harris,18
H5216,154,11581,13147,GA,Hart,58
H5216,154,11590,13149,GA,Heard,17
H5216,154,11591,13151,GA,Henry,73
H5216,154,11600,13153,GA,Houston,66
H5216,154,11610,13157,GA,Jackson,47
H5216,154,11611,13159,GA,Jasper,15
H5216,154,11612,13161,GA,Jeff Davis,36
H5216,154,11620,13163,GA,Jefferson,57
H5216,154,11630,13165,GA,Jenkins,13
H5216,154,11640,13167,GA,Johnson,12
H5216,154,11650,13169,GA,Jones,18
H5216,154,11651,13171,GA,Lamar,18
H5216,154,11652,13173,GA,Lanier,12
H5216,154,11660,13175,GA,Laurens,57
H5216,154,11670,13177,GA,Lee,15
H5216,154,11680,13179,GA,Liberty,29
H5216,154,11690,13181,GA,Lincoln,24
H5216,154,11691,13183,GA,Long,14
H5216,154,11701,13187,GA,Lumpkin,74
H5216,154,11702,13189,GA,McDuffie,16
H5216,154,11703,13191,GA,McIntosh,19
H5216,154,11710,13193,GA,Macon,14
H5216,154,11720,13195,GA,Madison,26
H5216,154,11730,13197,GA,Marion,11
H5216,154,11740,13199,GA,Meriwether,20
H5216,154,11741,13201,GA,Miller,25
H5216,154,11750,13205,GA,Mitchell,48
H5216,154,11760,13207,GA,Monroe,21
H5216,154,11770,13209,GA,Montgomery,12
H5216,154,11771,13211,GA,Morgan,18
H5216,154,11772,13213,GA,Murray,69
H5216,154,11780,13215,GA,Muscogee,123
H5216,154,11790,13217,GA,Newton,43
H5216,154,11800,13219,GA,Oconee,19
H5216,154,11801,13221,GA,Oglethorpe,17
H5216,154,11810,13223,GA,Paulding,207
H5216,154,11811,13225,GA,Peach,11
H5216,154,11812,13227,GA,Pickens,45
H5216,154,11820,13229,GA,Pierce,60
H5216,154,11821,13231,GA,Pike,17
H5216,154,11830,13233,GA,Polk,49
H5216,154,11831,13235,GA,Pulaski,14
H5216,154,11832,13237,GA,Putnam,30
H5216,154,11833,13239,GA,Quitman,32
H5216,154,11834,13241,GA,Rabun,70
H5216,154,11835,13243,GA,Randolph,16
H5216,154,11840,13245,GA,Richmond,108
H5216,154,11841,13247,GA,Rockdale,28
H5216,154,11850,13251,GA,Screven,53
H5216,154,11851,13253,GA,Seminole,38
H5216,154,11860,13255,GA,Spalding,53
H5216,154,11861,13257,GA,Stephens,36
H5216,154,11870,13261,GA,Sumter,34
H5216,154,11880,13263,GA,Talbot,14
H5216,154,11882,13267,GA,Tattnall,33
H5216,154,11883,13269,GA,Taylor,20
H5216,154,11884,13271,GA,Telfair,32
H5216,154,11885,13273,GA,Terrell,11
H5216,154,11890,13275,GA,Thomas,79
H5216,154,11900,13277,GA,Tift,39
H5216,154,11901,13279,GA,Toombs,25
H5216,154,11902,13281,GA,Towns,54
H5216,154,11910,13285,GA,Troup,49
H5216,154,11911,13287,GA,Turner,18
H5216,154,11912,13289,GA,Twiggs,13
H5216,154,11913,13291,GA,Union,123
H5216,154,11920,13293,GA,Upson,29
H5216,154,11930,13297,GA,Walton,44
H5216,154,11940,13299,GA,Ware,94
H5216,154,11941,13301,GA,Warren,17
H5216,154,11950,13303,GA,Washington,41
H5216,154,11960,13305,GA,Wayne,55
H5216,154,11963,13311,GA,White,36
H5216,154,11970,13313,GA,Whitfield,70
H5216,154,11971,13315,GA,Wilcox,12
H5216,154,11972,13317,GA,Wilkes,56
H5216,154,11973,13319,GA,Wilkinson,16
H5216,154,11980,13321,GA,Worth,29
H5216,157,11030,13009,GA,Baldwin,19
H5216,157,11060,13015,GA,Bartow,26
H5216,157,11070,13017,GA,Ben Hill,11
H5216,157,11090,13021,GA,Bibb,39
H5216,157,11110,13025,GA,Brantley,12
H5216,157,11140,13031,GA,Bulloch,19
H5216,157,11170,13039,GA,Camden,18
H5216,157,11190,13045,GA,Carroll,37
H5216,157,11200,13047,GA,Catoosa,31
H5216,157,11220,13051,GA,Chatham,67
H5216,157,11250,13057,GA,Cherokee,35
H5216,157,11260,13059,GA,Clarke,13
H5216,157,11280,13063,GA,Clayton,41
H5216,157,11290,13067,GA,Cobb,127
H5216,157,11300,13071,GA,Colquitt,18
H5216,157,11310,13073,GA,Columbia,38
H5216,157,11320,13077,GA,Coweta,32
H5216,157,11360,13087,GA,Decatur,13
H5216,157,11370,13089,GA,DeKalb,102
H5216,157,11390,13095,GA,Dougherty,42
H5216,157,11400,13097,GA,Douglas,31
H5216,157,11421,13103,GA,Effingham,25
H5216,157,11440,13107,GA,Emanuel,11
H5216,157,11451,13113,GA,Fayette,27
H5216,157,11460,13115,GA,Floyd,18
H5216,157,11461,13117,GA,Forsyth,16
H5216,157,11462,13119,GA,Franklin,12
H5216,157,11470,13121,GA,Fulton,107
H5216,157,11471,13123,GA,Gilmer,12
H5216,157,11490,13127,GA,Glynn,32
H5216,157,11500,13129,GA,Gordon,25
H5216,157,11510,13131,GA,Grady,14
H5216,157,11530,13135,GA,Gwinnett,74
H5216,157,11540,13137,GA,Habersham,12
H5216,157,11550,13139,GA,Hall,23
H5216,157,11570,13143,GA,Haralson,12
H5216,157,11581,13147,GA,Hart,13
H5216,157,11591,13151,GA,Henry,40
H5216,157,11600,13153,GA,Houston,43
H5216,157,11610,13157,GA,Jackson,19
H5216,157,11660,13175,GA,Laurens,23
H5216,157,11680,13179,GA,Liberty,22
H5216,157,11750,13205,GA,Mitchell,12
H5216,157,11772,13213,GA,Murray,13
H5216,157,11780,13215,GA,Muscogee,75
H5216,157,11790,13217,GA,Newton,24
H5216,157,11810,13223,GA,Paulding,30
H5216,157,11830,13233,GA,Polk,11
H5216,157,11834,13241,GA,Rabun,14
H5216,157,11840,13245,GA,Richmond,86
H5216,157,11841,13247,GA,Rockdale,17
H5216,157,11860,13255,GA,Spalding,22
H5216,157,11890,13275,GA,Thomas,22
H5216,157,11910,13285,GA,Troup,18
H5216,157,11913,13291,GA,Union,20
H5216,157,11930,13297,GA,Walton,15
H5216,157,11940,13299,GA,Ware,17
H5216,157,11960,13305,GA,Wayne,17
H5216,157,11963,13311,GA,White,12
H5216,157,11970,13313,GA,Whitfield,15
H5216,203,11020,13007,GA,Baker,28
H5216,203,11050,13013,GA,Barrow,364
H5216,203,11060,13015,GA,Bartow,1039
H5216,203,11090,13021,GA,Bibb,790
H5216,203,11160,13035,GA,Butts,297
H5216,203,11190,13045,GA,Carroll,2678
H5216,203,11200,13047,GA,Catoosa,1638
H5216,203,11230,13053,GA,Chattahoochee,14
H5216,203,11240,13055,GA,Chattooga,568
H5216,203,11250,13057,GA,Cherokee,2983
H5216,203,11260,13059,GA,Clarke,585
H5216,203,11280,13063,GA,Clayton,923
H5216,203,11290,13067,GA,Cobb,4191
H5216,203,11320,13077,GA,Coweta,1107
H5216,203,11330,13079,GA,Crawford,87
H5216,203,11341,13083,GA,Dade,482
H5216,203,11350,13085,GA,Dawson,293
H5216,203,11370,13089,GA,DeKalb,2432
H5216,203,11390,13095,GA,Dougherty,527
H5216,203,11400,13097,GA,Douglas,801
H5216,203,11451,13113,GA,Fayette,758
H5216,203,11460,13115,GA,Floyd,973
H5216,203,11461,13117,GA,Forsyth,1171
H5216,203,11470,13121,GA,Fulton,3266
H5216,203,11500,13129,GA,Gordon,994
H5216,203,11530,13135,GA,Gwinnett,2890
H5216,203,11550,13139,GA,Hall,428
H5216,203,11570,13143,GA,Haralson,953
H5216,203,11580,13145,GA,Harris,232
H5216,203,11590,13149,GA,Heard,254
H5216,203,11591,13151,GA,Henry,1204
H5216,203,11600,13153,GA,Houston,644
H5216,203,11610,13157,GA,Jackson,400
H5216,203,11611,13159,GA,Jasper,215
H5216,203,11650,13169,GA,Jones,179
H5216,203,11651,13171,GA,Lamar,308
H5216,203,11670,13177,GA,Lee,134
H5216,203,11701,13187,GA,Lumpkin,14
H5216,203,11720,13195,GA,Madison,207
H5216,203,11730,13197,GA,Marion,61
H5216,203,11740,13199,GA,Meriwether,269
H5216,203,11760,13207,GA,Monroe,201
H5216,203,11772,13213,GA,Murray,656
H5216,203,11780,13215,GA,Muscogee,906
H5216,203,11790,13217,GA,Newton,773
H5216,203,11800,13219,GA,Oconee,220
H5216,203,11801,13221,GA,Oglethorpe,138
H5216,203,11810,13223,GA,Paulding,1236
H5216,203,11811,13225,GA,Peach,158
H5216,203,11812,13227,GA,Pickens,452
H5216,203,11821,13231,GA,Pike,274
H5216,203,11830,13233,GA,Polk,735
H5216,203,11841,13247,GA,Rockdale,533
H5216,203,11860,13255,GA,Spalding,972
H5216,203,11862,13259,GA,Stewart,42
H5216,203,11870,13261,GA,Sumter,139
H5216,203,11880,13263,GA,Talbot,74
H5216,203,11885,13273,GA,Terrell,61
H5216,203,11910,13285,GA,Troup,833
H5216,203,11912,13289,GA,Twiggs,59
H5216,203,11920,13293,GA,Upson,247
H5216,203,11921,13295,GA,Walker,45
H5216,203,11930,13297,GA,Walton,820
H5216,203,11961,13307,GA,Webster,20
H5216,203,11970,13313,GA,Whitfield,757
H5216,203,11980,13321,GA,Worth,107
H5216,205,11000,13001,GA,Appling,137
H5216,205,11010,13003,GA,Atkinson,56
H5216,205,11011,13005,GA,Bacon,87
H5216,205,11020,13007,GA,Baker,19
H5216,205,11030,13009,GA,Baldwin,161
H5216,205,11040,13011,GA,Banks,71
H5216,205,11050,13013,GA,Barrow,151
H5216,205,11060,13015,GA,Bartow,215
H5216,205,11070,13017,GA,Ben Hill,156
H5216,205,11080,13019,GA,Berrien,135
H5216,205,11090,13021,GA,Bibb,327
H5216,205,11100,13023,GA,Bleckley,52
H5216,205,11110,13025,GA,Brantley,135
H5216,205,11120,13027,GA,Brooks,157
H5216,205,11130,13029,GA,Bryan,52
H5216,205,11140,13031,GA,Bulloch,340
H5216,205,11150,13033,GA,Burke,45
H5216,205,11160,13035,GA,Butts,79
H5216,205,11161,13037,GA,Calhoun,60
H5216,205,11170,13039,GA,Camden,158
H5216,205,11180,13043,GA,Candler,108
H5216,205,11190,13045,GA,Carroll,877
H5216,205,11200,13047,GA,Catoosa,323
H5216,205,11210,13049,GA,Charlton,70
H5216,205,11220,13051,GA,Chatham,346
H5216,205,11240,13055,GA,Chattooga,152
H5216,205,11250,13057,GA,Cherokee,168
